Ticker,SimFinId,Date,Close,Volume,Shares Outstanding,Company Name,day_of_week,month,quarter,year,daily_return,ema_20,next_day_return,target_class,next_day_price
AMZN,62747,2019-05-23,90.77,88485300,9846635520.0,AMAZON COM INC,3,5,2,2019,-2.3768552376855325,93.62443947573617,0.4296573757849516,1,91.16
AMZN,62747,2019-05-24,91.16,67393460,9846635520.0,AMAZON COM INC,4,5,2,2019,0.4296573757849516,93.38973095423748,0.7240017551557664,1,91.82
AMZN,62747,2019-05-28,91.82,63999300,9846635520.0,AMAZON COM INC,1,5,2,2019,0.7240017551557664,93.24023276811963,-0.9366151165323454,0,90.96
AMZN,62747,2019-05-29,90.96,85580500,9846635520.0,AMAZON COM INC,2,5,2,2019,-0.9366151165323454,93.02306774258443,-0.15391380826737092,0,90.82
AMZN,62747,2019-05-30,90.82,62937000,9846635520.0,AMAZON COM INC,3,5,2,2019,-0.15391380826737092,92.8132517671002,-2.279233648975989,0,88.75
AMZN,62747,2019-05-31,88.75,92376380,9846635520.0,AMAZON COM INC,4,5,2,2019,-2.279233648975989,92.42627540832875,-4.642253521126766,0,84.63
AMZN,62747,2019-06-03,84.63,181974160,9846635520.0,AMAZON COM INC,0,6,2,2019,-4.642253521126766,91.68377298848792,2.1859860569538094,1,86.48
AMZN,62747,2019-06-04,86.48,113582420,9846635520.0,AMAZON COM INC,1,6,2,2019,2.1859860569538094,91.18817556101287,0.5087881591119308,1,86.92
AMZN,62747,2019-06-05,86.92,84795640,9846635520.0,AMAZON COM INC,2,6,2,2019,0.5087881591119308,90.78168265044022,0.9203865623561864,1,87.72
AMZN,62747,2019-06-06,87.72,73785440,9846635520.0,AMAZON COM INC,3,6,2,2019,0.9203865623561864,90.49009382658876,2.8271773825809436,1,90.2
AMZN,62747,2019-06-07,90.2,96164920,9846635520.0,AMAZON COM INC,4,6,2,2019,2.8271773825809436,90.46246584310413,3.1374722838137448,1,93.03
AMZN,62747,2019-06-10,93.03,107420140,9846635520.0,AMAZON COM INC,0,6,2,2019,3.1374722838137448,90.70699290566564,0.1719875309040058,1,93.19
AMZN,62747,2019-06-11,93.19,80853880,9846635520.0,AMAZON COM INC,1,6,2,2019,0.1719875309040058,90.94346977179272,-0.45069213434918093,0,92.77
AMZN,62747,2019-06-12,92.77,53566700,9846635520.0,AMAZON COM INC,2,6,2,2019,-0.45069213434918093,91.11742503162199,0.8084510078689232,1,93.52
AMZN,62747,2019-06-13,93.52,55916200,9846635520.0,AMAZON COM INC,3,6,2,2019,0.8084510078689232,91.34624169527704,-0.042771599657818696,0,93.48
AMZN,62747,2019-06-14,93.48,57023260,9846635520.0,AMAZON COM INC,4,6,2,2019,-0.042771599657818696,91.54945677191732,0.877192982456133,1,94.3
AMZN,62747,2019-06-17,94.3,52686840,9846635520.0,AMAZON COM INC,0,6,2,2019,0.877192982456133,91.81141326982996,0.8165429480381718,1,95.07
AMZN,62747,2019-06-18,95.07,77914560,9846635520.0,AMAZON COM INC,1,6,2,2019,0.8165429480381718,92.12175486317948,0.38918691490481183,1,95.44
AMZN,62747,2019-06-19,95.44,57906940,9846635520.0,AMAZON COM INC,2,6,2,2019,0.38918691490481183,92.43777820954334,0.4924559932942151,1,95.91
AMZN,62747,2019-06-20,95.91,64343060,9846635520.0,AMAZON COM INC,3,6,2,2019,0.4924559932942151,92.76846599911063,-0.364925450943587,0,95.56
AMZN,62747,2019-06-21,95.56,78671520,9846635520.0,AMAZON COM INC,4,6,2,2019,-0.364925450943587,93.03432638014772,0.13604018417747538,1,95.69
AMZN,62747,2019-06-24,95.69,45659380,9846635520.0,AMAZON COM INC,0,6,2,2019,0.13604018417747538,93.2872476772765,-1.8601734768523368,0,93.91
AMZN,62747,2019-06-25,93.91,60246940,9846635520.0,AMAZON COM INC,1,6,2,2019,-1.8601734768523368,93.34655742229778,1.04355233734427,1,94.89
AMZN,62747,2019-06-26,94.89,48838200,9846635520.0,AMAZON COM INC,2,6,2,2019,1.04355233734427,93.4935519535075,0.33723258509852794,1,95.21
AMZN,62747,2019-06-27,95.21,42834420,9846635520.0,AMAZON COM INC,3,6,2,2019,0.33723258509852794,93.65702319603061,-0.5566642159436896,0,94.68
AMZN,62747,2019-06-28,94.68,60747160,9846635520.0,AMAZON COM INC,4,6,2,2019,-0.5566642159436896,93.75444955831341,1.5103506548373389,1,96.11
AMZN,62747,2019-07-01,96.11,64066940,9880000000.0,AMAZON COM INC,0,7,3,2019,1.5103506548373389,93.9787876956169,0.6346894183747783,1,96.72
AMZN,62747,2019-07-02,96.72,53025980,9880000000.0,AMAZON COM INC,1,7,3,2019,0.6346894183747783,94.23985553412957,0.23779983457403223,1,96.95
AMZN,62747,2019-07-03,96.95,33805880,9880000000.0,AMAZON COM INC,2,7,3,2019,0.23779983457403223,94.49796453087914,0.20629190304280848,1,97.15
AMZN,62747,2019-07-05,97.15,52567180,9880000000.0,AMAZON COM INC,4,7,3,2019,0.20629190304280848,94.75053933746207,0.4837879567678835,1,97.62
AMZN,62747,2019-07-08,97.62,57667420,9880000000.0,AMAZON COM INC,0,7,3,2019,0.4837879567678835,95.02382130532283,1.8438844499078029,1,99.42
AMZN,62747,2019-07-09,99.42,86913960,9880000000.0,AMAZON COM INC,1,7,3,2019,1.8438844499078029,95.44250499053017,1.4584590625628675,1,100.87
AMZN,62747,2019-07-10,100.87,98638040,9880000000.0,AMAZON COM INC,2,7,3,2019,1.4584590625628675,95.95940927714635,-0.8129275304847897,0,100.05
AMZN,62747,2019-07-11,100.05,86355320,9880000000.0,AMAZON COM INC,3,7,3,2019,-0.8129275304847897,96.34898934598955,0.49975012493753124,1,100.55
AMZN,62747,2019-07-12,100.55,50185940,9880000000.0,AMAZON COM INC,4,7,3,2019,0.49975012493753124,96.74908559875246,0.49726504226752855,1,101.05
AMZN,62747,2019-07-15,101.05,59626860,9880000000.0,AMAZON COM INC,0,7,3,2019,0.49726504226752855,97.15869649410936,-0.5442850074220654,0,100.5
AMZN,62747,2019-07-16,100.5,52363960,9880000000.0,AMAZON COM INC,1,7,3,2019,-0.5442850074220654,97.47691587562275,-0.8955223880597071,0,99.6
AMZN,62747,2019-07-17,99.6,51176180,9893120300.0,AMAZON COM INC,2,7,3,2019,-0.8955223880597071,97.67911436365867,-0.7128514056224837,0,98.89
AMZN,62747,2019-07-18,98.89,70085040,9893120300.0,AMAZON COM INC,3,7,3,2019,-0.7128514056224837,97.79443680521499,-0.6674082313681834,0,98.23
AMZN,62747,2019-07-19,98.23,63712240,9893120300.0,AMAZON COM INC,4,7,3,2019,-0.6674082313681834,97.83591901424212,1.0689198819098005,1,99.28
AMZN,62747,2019-07-22,99.28,58162220,9893120300.0,AMAZON COM INC,0,7,3,2019,1.0689198819098005,97.97345053669525,0.44319097502014276,1,99.72
AMZN,62747,2019-07-23,99.72,54069600,9893120300.0,AMAZON COM INC,1,7,3,2019,0.44319097502014276,98.13978858081953,0.3208985158443716,1,100.04
AMZN,62747,2019-07-24,100.04,52626000,9893120300.0,AMAZON COM INC,2,7,3,2019,0.3208985158443716,98.32076109693196,-1.3494602159136428,0,98.69
AMZN,62747,2019-07-25,98.69,82727880,9893120300.0,AMAZON COM INC,3,7,3,2019,-1.3494602159136428,98.35592670674797,-1.5604417874151302,0,97.15
AMZN,62747,2019-07-26,97.15,98542860,9893120300.0,AMAZON COM INC,4,7,3,2019,-1.5604417874151302,98.24107654420055,-1.5748841996912004,0,95.62
AMZN,62747,2019-07-29,95.62,89863800,9893120300.0,AMAZON COM INC,0,7,3,2019,-1.5748841996912004,97.99145020665765,-0.721606358502403,0,94.93
AMZN,62747,2019-07-30,94.93,58217760,9893120300.0,AMAZON COM INC,1,7,3,2019,-0.721606358502403,97.6998835203093,-1.674918360897507,0,93.34
AMZN,62747,2019-07-31,93.34,89414540,9893120300.0,AMAZON COM INC,2,7,3,2019,-1.674918360897507,97.28465651837509,-0.6106706663809807,0,92.77
AMZN,62747,2019-08-01,92.77,94266220,9893120300.0,AMAZON COM INC,3,8,3,2019,-0.6106706663809807,96.8546892309108,-1.7354748302252878,0,91.16
AMZN,62747,2019-08-02,91.16,99124500,9893120300.0,AMAZON COM INC,4,8,3,2019,-1.7354748302252878,96.31233787558595,-3.1812198332601924,0,88.26
AMZN,62747,2019-08-05,88.26,121164240,9893120300.0,AMAZON COM INC,0,8,3,2019,-3.1812198332601924,95.54544855410157,1.2803081803761562,1,89.39
AMZN,62747,2019-08-06,89.39,101405160,9893120300.0,AMAZON COM INC,1,8,3,2019,1.2803081803761562,94.95921535847285,0.3132341425215361,1,89.67
AMZN,62747,2019-08-07,89.67,90537680,9893120300.0,AMAZON COM INC,2,8,3,2019,0.3132341425215361,94.45548056242782,2.1969443515110947,1,91.64
AMZN,62747,2019-08-08,91.64,74024840,9893120300.0,AMAZON COM INC,3,8,3,2019,2.1969443515110947,94.18733955648231,-1.3749454386730742,0,90.38
AMZN,62747,2019-08-09,90.38,57595400,9893120300.0,AMAZON COM INC,4,8,3,2019,-1.3749454386730742,93.82473578919829,-1.2502766098694351,0,89.25
AMZN,62747,2019-08-12,89.25,58109960,9893120300.0,AMAZON COM INC,0,8,3,2019,-1.2502766098694351,93.3890466664175,2.207282913165265,1,91.22
AMZN,62747,2019-08-13,91.22,81500420,9893120300.0,AMAZON COM INC,1,8,3,2019,2.207282913165265,93.18247079342537,-3.365490024117511,0,88.15
AMZN,62747,2019-08-14,88.15,97872980,9893120300.0,AMAZON COM INC,2,8,3,2019,-3.365490024117511,92.70318786071819,0.7487237663074267,1,88.81
AMZN,62747,2019-08-15,88.81,76198960,9893120300.0,AMAZON COM INC,3,8,3,2019,0.7487237663074267,92.33240806445932,0.9233194460083247,1,89.63
AMZN,62747,2019-08-16,89.63,61084800,9893120300.0,AMAZON COM INC,4,8,3,2019,0.9233194460083247,92.07503586784414,1.3165234854401504,1,90.81
AMZN,62747,2019-08-19,90.81,56406060,9893120300.0,AMAZON COM INC,0,8,3,2019,1.3165234854401504,91.95455626138279,-0.8148882281687139,0,90.07
AMZN,62747,2019-08-20,90.07,38656700,9893120300.0,AMAZON COM INC,1,8,3,2019,-0.8148882281687139,91.77507471267967,1.2323748195847826,1,91.18
AMZN,62747,2019-08-21,91.18,40784620,9893120300.0,AMAZON COM INC,2,8,3,2019,1.2323748195847826,91.7184009305197,-1.041895152445715,0,90.23
AMZN,62747,2019-08-22,90.23,53167760,9893120300.0,AMAZON COM INC,3,8,3,2019,-1.041895152445715,91.5766484609464,-3.047766818131442,0,87.48
AMZN,62747,2019-08-23,87.48,105557960,9893120300.0,AMAZON COM INC,4,8,3,2019,-3.047766818131442,91.18649146466579,1.0973936899862753,1,88.44
AMZN,62747,2019-08-26,88.44,61706400,9893120300.0,AMAZON COM INC,0,8,3,2019,1.0973936899862753,90.92492084898333,-0.3957485300768819,0,88.09
AMZN,62747,2019-08-27,88.09,60544900,9893120300.0,AMAZON COM INC,1,8,3,2019,-0.3957485300768819,90.6549283871754,0.13622431604040225,1,88.21
AMZN,62747,2019-08-28,88.21,48222500,9893120300.0,AMAZON COM INC,2,8,3,2019,0.13622431604040225,90.42207806458727,1.2583607300759545,1,89.32
AMZN,62747,2019-08-29,89.32,60360240,9893120300.0,AMAZON COM INC,3,8,3,2019,1.2583607300759545,90.31711824891228,-0.5709807433945263,0,88.81
AMZN,62747,2019-08-30,88.81,61282940,9893120300.0,AMAZON COM INC,4,8,3,2019,-0.5709807433945263,90.1735831775873,0.7656795405922673,1,89.49
AMZN,62747,2019-09-03,89.49,70937180,9893120300.0,AMAZON COM INC,1,9,3,2019,0.7656795405922673,90.10848001781707,0.6034193764666513,1,90.03
AMZN,62747,2019-09-04,90.03,46524560,9893120300.0,AMAZON COM INC,2,9,3,2019,0.6034193764666513,90.10100573040592,2.232589136954354,1,92.04
AMZN,62747,2019-09-05,92.04,66503780,9893120300.0,AMAZON COM INC,3,9,3,2019,2.232589136954354,90.28567185131963,-0.3911342894393735,0,91.68
AMZN,62747,2019-09-06,91.68,49938660,9893120300.0,AMAZON COM INC,4,9,3,2019,-0.3911342894393735,90.41846500833681,-0.11998254799303408,0,91.57
AMZN,62747,2019-09-09,91.57,59990300,9893120300.0,AMAZON COM INC,0,9,3,2019,-0.11998254799303408,90.52813500754283,-0.5897127880310059,0,91.03
AMZN,62747,2019-09-10,91.03,52277580,9893120300.0,AMAZON COM INC,1,9,3,2019,-0.5897127880310059,90.57593167349113,0.1318246731846694,1,91.15
AMZN,62747,2019-09-11,91.15,48655340,9893120300.0,AMAZON COM INC,2,9,3,2019,0.1318246731846694,90.63060484744435,1.1300054854635229,1,92.18
AMZN,62747,2019-09-12,92.18,56470100,9893120300.0,AMAZON COM INC,3,9,3,2019,1.1300054854635229,90.77816629054489,-0.22781514428293334,0,91.97
AMZN,62747,2019-09-13,91.97,39426340,9893120300.0,AMAZON COM INC,4,9,3,2019,-0.22781514428293334,90.89167426287395,-1.7179515059258434,0,90.39
AMZN,62747,2019-09-16,90.39,73509460,9893120300.0,AMAZON COM INC,0,9,3,2019,-1.7179515059258434,90.84389576164786,0.8186746321495684,1,91.13
AMZN,62747,2019-09-17,91.13,40661160,9893120300.0,AMAZON COM INC,1,9,3,2019,0.8186746321495684,90.87114378434806,-0.28530670470755065,0,90.87
AMZN,62747,2019-09-18,90.87,50720240,9893120300.0,AMAZON COM INC,2,9,3,2019,-0.28530670470755065,90.8710348525054,0.23109937273026712,1,91.08
AMZN,62747,2019-09-19,91.08,41566700,9893120300.0,AMAZON COM INC,3,9,3,2019,0.23109937273026712,90.89093629512394,-1.5041721563460744,0,89.71
AMZN,62747,2019-09-20,89.71,111116780,9893120300.0,AMAZON COM INC,4,9,3,2019,-1.5041721563460744,90.7784661717788,-0.49046928993423,0,89.27
AMZN,62747,2019-09-23,89.27,62782840,9893120300.0,AMAZON COM INC,0,9,3,2019,-0.49046928993423,90.63480272684748,-2.4532317687913046,0,87.08
AMZN,62747,2019-09-24,87.08,92758020,9893120300.0,AMAZON COM INC,1,9,3,2019,-2.4532317687913046,90.29625008619534,1.538814882866334,1,88.42
AMZN,62747,2019-09-25,88.42,70621960,9893120300.0,AMAZON COM INC,2,9,3,2019,1.538814882866334,90.11755960179579,-1.6172811581090327,0,86.99
AMZN,62747,2019-09-26,86.99,71439040,9893120300.0,AMAZON COM INC,3,9,3,2019,-1.6172811581090327,89.81969678257715,-0.8276813426830657,0,86.27
AMZN,62747,2019-09-27,86.27,78960580,9893120300.0,AMAZON COM INC,4,9,3,2019,-0.8276813426830657,89.4816304223317,0.6143502955836341,1,86.8
AMZN,62747,2019-09-30,86.8,55215360,9900000000.0,AMAZON COM INC,0,9,3,2019,0.6143502955836341,89.2262370487763,-0.023041474654373298,0,86.78
AMZN,62747,2019-10-01,86.78,63409200,9900000000.0,AMAZON COM INC,1,10,4,2019,-0.023041474654373298,88.99326209174998,-1.2906199585157923,0,85.66
AMZN,62747,2019-10-02,85.66,66769520,9900000000.0,AMAZON COM INC,2,10,4,2019,-1.2906199585157923,88.67580855920237,0.6537473733364491,1,86.22
AMZN,62747,2019-10-03,86.22,72487420,9900000000.0,AMAZON COM INC,3,10,4,2019,0.6537473733364491,88.44192202975452,0.8814660171653967,1,86.98
AMZN,62747,2019-10-04,86.98,49785540,9900000000.0,AMAZON COM INC,4,10,4,2019,0.8814660171653967,88.30269136025409,-0.4023913543343395,0,86.63
AMZN,62747,2019-10-07,86.63,43751960,9900000000.0,AMAZON COM INC,0,10,4,2019,-0.4023913543343395,88.14338742118227,-1.5583516102966575,0,85.28
AMZN,62747,2019-10-08,85.28,52536800,9900000000.0,AMAZON COM INC,1,10,4,2019,-1.5583516102966575,87.87068385726015,0.9615384615384536,1,86.1
AMZN,62747,2019-10-09,86.1,41786700,9900000000.0,AMAZON COM INC,2,10,4,2019,0.9615384615384536,87.70204729942586,-0.10452961672472615,0,86.01
AMZN,62747,2019-10-10,86.01,54430620,9900000000.0,AMAZON COM INC,3,10,4,2019,-0.10452961672472615,87.54089993757577,0.6859667480525394,1,86.6
AMZN,62747,2019-10-11,86.6,65590680,9900000000.0,AMAZON COM INC,4,10,4,2019,0.6859667480525394,87.45129041971143,0.25404157043879777,1,86.82
AMZN,62747,2019-10-14,86.82,38577960,9900000000.0,AMAZON COM INC,0,10,4,2019,0.25404157043879777,87.39116752259605,1.7853029255931945,1,88.37
AMZN,62747,2019-10-15,88.37,62584880,9900000000.0,AMAZON COM INC,1,10,4,2019,1.7853029255931945,87.48438966330119,0.5658028742786013,1,88.87
AMZN,62747,2019-10-16,88.87,56081360,9915944400.0,AMAZON COM INC,2,10,4,2019,0.5658028742786013,87.61635255251059,0.5626195566557893,1,89.37
AMZN,62747,2019-10-17,89.37,54275460,9915944400.0,AMAZON COM INC,3,10,4,2019,0.5626195566557893,87.78336659512863,-1.6672261385252425,0,87.88
AMZN,62747,2019-10-18,87.88,63787640,9915944400.0,AMAZON COM INC,4,10,4,2019,-1.6672261385252425,87.79256977654495,1.5930814747382862,1,89.28
AMZN,62747,2019-10-21,89.28,42608620,9915944400.0,AMAZON COM INC,0,10,4,2019,1.5930814747382862,87.93422979782638,-1.1088709677419297,0,88.29
AMZN,62747,2019-10-22,88.29,44688500,9915944400.0,AMAZON COM INC,1,10,4,2019,-1.1088709677419297,87.96811267422387,-0.20387359836901892,0,88.11
AMZN,62747,2019-10-23,88.11,43807600,9915944400.0,AMAZON COM INC,2,10,4,2019,-0.20387359836901892,87.98162575286922,1.0554988083078047,1,89.04
AMZN,62747,2019-10-24,89.04,104087000,9915944400.0,AMAZON COM INC,3,10,4,2019,1.0554988083078047,88.08242330021501,-1.0893980233603022,0,88.07
AMZN,62747,2019-10-25,88.07,192528040,9915944400.0,AMAZON COM INC,4,10,4,2019,-1.0893980233603022,88.08124012876596,0.8856591347791543,1,88.85
AMZN,62747,2019-10-28,88.85,72695760,9915944400.0,AMAZON COM INC,0,10,4,2019,0.8856591347791543,88.15445535459777,-0.799099606077652,0,88.14
AMZN,62747,2019-10-29,88.14,45537100,9915944400.0,AMAZON COM INC,1,10,4,2019,-0.799099606077652,88.15307865415988,0.9757204447469927,1,89.0
AMZN,62747,2019-10-30,89.0,48988100,9915944400.0,AMAZON COM INC,2,10,4,2019,0.9757204447469927,88.2337378299542,-0.1910112359550581,0,88.83
AMZN,62747,2019-10-31,88.83,55623700,9915944400.0,AMAZON COM INC,3,10,4,2019,-0.1910112359550581,88.29052470329188,0.8330518968816784,1,89.57
AMZN,62747,2019-11-01,89.57,55807080,9915944400.0,AMAZON COM INC,4,11,4,2019,0.8330518968816784,88.41237949345457,0.7368538573183107,1,90.23
AMZN,62747,2019-11-04,90.23,55438440,9915944400.0,AMAZON COM INC,0,11,4,2019,0.7368538573183107,88.58548620836366,-0.15515903801396494,0,90.09
AMZN,62747,2019-11-05,90.09,37710860,9915944400.0,AMAZON COM INC,1,11,4,2019,-0.15515903801396494,88.72877323613855,-0.33300033300032983,0,89.79
AMZN,62747,2019-11-06,89.79,40595660,9915944400.0,AMAZON COM INC,2,11,4,2019,-0.33300033300032983,88.82984245174441,-0.423209711549181,0,89.41
AMZN,62747,2019-11-07,89.41,53021720,9915944400.0,AMAZON COM INC,3,11,4,2019,-0.423209711549181,88.88509555157827,-0.13421317526002724,0,89.29
AMZN,62747,2019-11-08,89.29,42523960,9915944400.0,AMAZON COM INC,4,11,4,2019,-0.13421317526002724,88.9236578799994,-0.7951618322320617,0,88.58
AMZN,62747,2019-11-11,88.58,38956200,9915944400.0,AMAZON COM INC,0,11,4,2019,-0.7951618322320617,88.89092855809469,0.36125536238429373,1,88.9
AMZN,62747,2019-11-12,88.9,40778500,9915944400.0,AMAZON COM INC,1,11,4,2019,0.36125536238429373,88.89179250494281,-1.3948256467941609,0,87.66
AMZN,62747,2019-11-13,87.66,58537840,9915944400.0,AMAZON COM INC,2,11,4,2019,-1.3948256467941609,88.7744789330435,0.07985398129136138,1,87.73
AMZN,62747,2019-11-14,87.73,45388340,9915944400.0,AMAZON COM INC,3,11,4,2019,0.07985398129136138,88.67500474894412,-0.8662943120939303,0,86.97
AMZN,62747,2019-11-15,86.97,78622820,9915944400.0,AMAZON COM INC,4,11,4,2019,-0.8662943120939303,88.51262334428277,0.758882373232145,1,87.63
AMZN,62747,2019-11-18,87.63,56838140,9915944400.0,AMAZON COM INC,0,11,4,2019,0.758882373232145,88.4285639781606,0.011411617026138443,1,87.64
AMZN,62747,2019-11-19,87.64,45490700,9915944400.0,AMAZON COM INC,1,11,4,2019,0.011411617026138443,88.3534626469072,-0.41077133728890847,0,87.28
AMZN,62747,2019-11-20,87.28,55875180,9915944400.0,AMAZON COM INC,2,11,4,2019,-0.41077133728890847,88.25122810910652,-0.6186984417965241,0,86.74
AMZN,62747,2019-11-21,86.74,53258760,9915944400.0,AMAZON COM INC,3,11,4,2019,-0.6186984417965241,88.10730162252494,0.6340788563523304,1,87.29
AMZN,62747,2019-11-22,87.29,49581620,9915944400.0,AMAZON COM INC,4,11,4,2019,0.6340788563523304,88.02946337276066,1.603849238171602,1,88.69
AMZN,62747,2019-11-25,88.69,69789340,9915944400.0,AMAZON COM INC,0,11,4,2019,1.603849238171602,88.09237162297393,1.3079264855113277,1,89.85
AMZN,62747,2019-11-26,89.85,63808560,9915944400.0,AMAZON COM INC,1,11,4,2019,1.3079264855113277,88.25976480173833,1.2020033388981777,1,90.93
AMZN,62747,2019-11-27,90.93,60716920,9915944400.0,AMAZON COM INC,2,11,4,2019,1.2020033388981777,88.51407291585848,-0.9787748817771919,0,90.04
AMZN,62747,2019-11-29,90.04,38468800,9915944400.0,AMAZON COM INC,4,11,4,2019,-0.9787748817771919,88.65939930482433,-1.0661928031985872,0,89.08
AMZN,62747,2019-12-02,89.08,78635000,9915944400.0,AMAZON COM INC,0,12,4,2019,-1.0661928031985872,88.69945651388869,-0.6511001347103709,0,88.5
AMZN,62747,2019-12-03,88.5,70591640,9915944400.0,AMAZON COM INC,1,12,4,2019,-0.6511001347103709,88.6804606554231,-0.5310734463276823,0,88.03
AMZN,62747,2019-12-04,88.03,53614000,9915944400.0,AMAZON COM INC,2,12,4,2019,-0.5310734463276823,88.61851202157328,-1.1473361354083893,0,87.02
AMZN,62747,2019-12-05,87.02,56557040,9915944400.0,AMAZON COM INC,3,12,4,2019,-1.1473361354083893,88.46627278142344,0.6435302229372585,1,87.58
AMZN,62747,2019-12-06,87.58,62399580,9915944400.0,AMAZON COM INC,4,12,4,2019,0.6435302229372585,88.38186584985931,-0.11418131993605199,0,87.48
AMZN,62747,2019-12-09,87.48,50049780,9915944400.0,AMAZON COM INC,0,12,4,2019,-0.11418131993605199,88.29597386415843,-0.5944215820759148,0,86.96
AMZN,62747,2019-12-10,86.96,50312880,9915944400.0,AMAZON COM INC,1,12,4,2019,-0.5944215820759148,88.1687382580481,0.5519779208831693,1,87.44
AMZN,62747,2019-12-11,87.44,42026360,9915944400.0,AMAZON COM INC,2,12,4,2019,0.5519779208831693,88.09933461442448,0.6633119853613888,1,88.02
AMZN,62747,2019-12-12,88.02,62078980,9915944400.0,AMAZON COM INC,3,12,4,2019,0.6633119853613888,88.09177893686025,0.03408316291752004,1,88.05
AMZN,62747,2019-12-13,88.05,54958180,9915944400.0,AMAZON COM INC,4,12,4,2019,0.03408316291752004,88.08779999049261,0.4656445201589967,1,88.46
AMZN,62747,2019-12-16,88.46,62986900,9915944400.0,AMAZON COM INC,0,12,4,2019,0.4656445201589967,88.1232476104457,1.2095862536739854,1,89.53
AMZN,62747,2019-12-17,89.53,72933940,9915944400.0,AMAZON COM INC,1,12,4,2019,1.2095862536739854,88.2572240284985,-0.3685915335641665,0,89.2
AMZN,62747,2019-12-18,89.2,67082740,9915944400.0,AMAZON COM INC,2,12,4,2019,-0.3685915335641665,88.34701221626055,0.4596412556053774,1,89.61
AMZN,62747,2019-12-19,89.61,54766400,9915944400.0,AMAZON COM INC,3,12,4,2019,0.4596412556053774,88.46729676709288,-0.3124651266599723,0,89.33
AMZN,62747,2019-12-20,89.33,103049200,9915944400.0,AMAZON COM INC,4,12,4,2019,-0.3124651266599723,88.5494589797507,0.358222321728431,1,89.65
AMZN,62747,2019-12-23,89.65,42749860,9915944400.0,AMAZON COM INC,0,12,4,2019,0.358222321728431,88.65427241025063,-0.21193530395985713,0,89.46
AMZN,62747,2019-12-24,89.46,17626740,9915944400.0,AMAZON COM INC,1,12,4,2019,-0.21193530395985713,88.73100837117913,4.4489157165213555,1,93.44
AMZN,62747,2019-12-26,93.44,120492160,9915944400.0,AMAZON COM INC,3,12,4,2019,4.4489157165213555,89.17948376440017,0.0535102739725997,1,93.49
AMZN,62747,2019-12-27,93.49,123775080,9915944400.0,AMAZON COM INC,4,12,4,2019,0.0535102739725997,89.59000912017159,-1.2300780832174474,0,92.34
AMZN,62747,2019-12-30,92.34,73546120,9915944400.0,AMAZON COM INC,0,12,4,2019,-1.2300780832174474,89.85191301348857,0.054147714966425335,1,92.39
AMZN,62747,2019-12-31,92.39,50207600,9960000000.0,AMAZON COM INC,1,12,4,2019,0.054147714966425335,90.0936355836325,2.716744236389225,1,94.9
AMZN,62747,2020-01-02,94.9,80718200,9960000000.0,AMAZON COM INC,3,1,1,2020,2.716744236389225,90.5513845756675,-1.2118018967334094,0,93.75
AMZN,62747,2020-01-03,93.75,75332080,9960000000.0,AMAZON COM INC,4,1,1,2020,-1.2118018967334094,90.85601461608012,1.4826666666666672,1,95.14
AMZN,62747,2020-01-06,95.14,81313960,9960000000.0,AMAZON COM INC,0,1,1,2020,1.4826666666666672,91.2640132240725,0.21021652301871224,1,95.34
AMZN,62747,2020-01-07,95.34,82680200,9960000000.0,AMAZON COM INC,1,1,1,2020,0.21021652301871224,91.6522024408275,-0.7761694986364684,0,94.6
AMZN,62747,2020-01-08,94.6,70239320,9960000000.0,AMAZON COM INC,2,1,1,2020,-0.7761694986364684,91.9329450655106,0.4756871035940834,1,95.05
AMZN,62747,2020-01-09,95.05,63499240,9960000000.0,AMAZON COM INC,3,1,1,2020,0.4756871035940834,92.22980744022388,-0.9363492898474494,0,94.16
AMZN,62747,2020-01-10,94.16,57139180,9960000000.0,AMAZON COM INC,4,1,1,2020,-0.9363492898474494,92.4136353030597,0.4248088360237954,1,94.56
AMZN,62747,2020-01-13,94.56,55078060,9960000000.0,AMAZON COM INC,0,1,1,2020,0.4248088360237954,92.6180509884826,-1.152707275803726,0,93.47
AMZN,62747,2020-01-14,93.47,68927620,9960000000.0,AMAZON COM INC,1,1,1,2020,-1.152707275803726,92.69918898957948,-0.395848935487327,0,93.1
AMZN,62747,2020-01-15,93.1,57931840,9960000000.0,AMAZON COM INC,2,1,1,2020,-0.395848935487327,92.73736146676238,0.8592910848550069,1,93.9
AMZN,62747,2020-01-16,93.9,53189860,9960000000.0,AMAZON COM INC,3,1,1,2020,0.8592910848550069,92.84808894611834,-0.7028753993610338,0,93.24
AMZN,62747,2020-01-17,93.24,79946800,9960000000.0,AMAZON COM INC,4,1,1,2020,-0.7028753993610338,92.88541380839278,1.458601458601458,1,94.6
AMZN,62747,2020-01-21,94.6,72875420,9960000000.0,AMAZON COM INC,1,1,1,2020,1.458601458601458,93.048707731403,-0.24312896405918583,0,94.37
AMZN,62747,2020-01-22,94.37,64325140,9956208880.0,AMAZON COM INC,2,1,1,2020,-0.24312896405918583,93.174545090317,-0.14835223058175326,0,94.23
AMZN,62747,2020-01-23,94.23,49692260,9956208880.0,AMAZON COM INC,3,1,1,2020,-0.14835223058175326,93.2750646055249,-1.220418125862258,0,93.08
AMZN,62747,2020-01-24,93.08,75323620,9956208880.0,AMAZON COM INC,4,1,1,2020,-1.220418125862258,93.25648702404634,-1.7834121186076457,0,91.42
